"name1","type_facility","longitude","latitude"
"REACH Project","SU",-121.7153945,37.9975964
"Royal Life Centers","SU",-117.3531176,47.7899422
"Brightli","SU",-91.3552325,37.9664457
"Mark Twain Behavioral Health","SU",-91.1779471,39.3334362
"Allina Outpatient Addiciton Services","SU",-93.230613,45.5627959
"Courage to Change","SU",-117.5912074,47.6424214
"Nystrom and Associates Ltd","SU",-92.8286985,45.0383531
"Lisbon","SU",-91.4037108,41.9161624
"Freedom Center","SU",-93.6611083,46.0736923
"Care Crossings","SU",-92.812141,45.0347451
"Nystrom and Associates Ltd","SU",-93.2193405,45.5815436
"Community Health Centers of SE IA","SU",-91.1756332,40.8125243
"Hudson Hospital and Clinics","SU",-92.717877,44.9611681
"Community Health Centers of SE IA","SU",-91.1562319,40.8075764
"Kinnic Falls Inc","SU",-92.6256163,44.8485637
"Oasis Renewal Center","SU",-92.4383217,34.7426937
"Turning Winds ","SU",-115.7050438,48.8286703
"Central Arkansas Treatment Services","SU",-92.50153,34.62408
"Memorial Medical Clinic","SU",-91.1133286,40.4079293
"J Cole Recovery Homes Inc","SU",-121.806369,38.0077473
"REACH Project","SU",-121.8097631,38.003844
"Boundary Regional Comm Health Ctr Inc","SU",-116.9009899,48.1810956
"Brightli","SU",-91.140246,38.8117597
"ASAP Program","SU",-91.1242696,40.748779
"Area Substance Abuse Council","SU",-91.4693394,42.4844349
"Transformations Wellness Center","SU",-121.6975122,42.1933248
"We Hear You Inc","SU",-92.3869405,34.7532698
"Pierce County Dept of Human Services","SU",-92.4850795,44.732612
"First Step Mobile Evaluations LLC","SU",-91.1004,40.8532
"Natural State Recovery Centers","SU",-92.3299238,34.8458408
"Recover at Baptist Health","SU",-92.3810554,34.7444214
"Burkwood Treatment Center","SU",-92.6688896,45.0238811
"Missouri Baptist Sullivan Hospital","SU",-91.170005,38.1958513
"Rimrock Trails Treatment Services","SU",-120.8628487,44.3081262
"Burke","SU",-94.6384546,31.6408701
"Recovering Hope","SU",-93.2995395,45.8583298
"BestCare Treatment Services","SU",-120.8683349,44.3094889
"Haven Detox","SU",-92.3827149,34.7000966
"Recovery Centers of Arkansas","SU",-92.3956173,34.667372
"Recovery Centers of Arkansas","SU",-92.343571,34.755565
"Diablo Valley Ranch","SU",-121.865592,37.897982
"Counseling Kids and Adults PLLC","SU",-92.8793839,45.3766609
"Area Substance Abuse Council","SU",-91.2810165,42.1072552
"BestCare","SU",-121.7603454,42.2289495
"Freshly Renewed Treatment","SU",-92.3721233,34.670384
"South Arkansas Regional Health Center","SU",-93.2430796,33.2704601
"New Day Recovery","SU",-93.867879,32.4534778
"University of Arkansas for","SU",-92.3191432,34.7475916
"Fairfield VA Clinic","SU",-121.9614952,38.2705243
"Uprising Addiction Center","SU",-93.8693755,32.440605
"BCD Hoover Treatment Center","SU",-92.3138385,34.7406265
"Quality Living Center Inc","SU",-92.3189068,34.7253537
"Northern MN Addiction Wellness Center","SU",-94.9950448,47.515827
"Shreveport Behavioral Health Clinic","SU",-93.7645588,32.5397034
"Serenity Park Recovery Center","SU",-92.3051223,34.7247675
"Family Service Agency","SU",-92.27374,34.756562
"GAIN Inc","SU",-92.2783342,34.7474372
"Hazelden Betty Ford Foundation","SU",-92.8061986,45.3758004
"VA Palo Alto Healthcare System","SU",-121.7906545,37.2557377
"Oshki Manidoo Center","SU",-94.9051762,47.4835804
"Seascape Recovery Center","SU",-121.726975,36.9836669
"Brightli","SU",-90.9597658,38.985042
"Louisiana Behavioral Health Services","SU",-93.744445,32.5121467
"Brightli","SU",-91.0210997,38.4493069
"Rawlings Community Counseling","SU",-116.3194187,48.6866102
"Council on Alcoholism and DA of","SU",-93.7516449,32.4926119
"North Homes Children and Family Servs","SU",-94.9092906,47.5107781
"Sun Street Centers","SU",-121.6468738,36.6801409
"Sun Street Centers","SU",-121.6474965,36.6803233
"Intensive Specialty Hospital","SU",-93.7446305,32.4938909
"Freedom Recovery Center","SU",-91.0075708,38.445319
"HOPE Recovery Clinic","SU",-93.7454226,32.4894405
"Sun Street Centers","SU",-121.6510332,36.6740222
"Alexian Health Clinic (AHC)","SU",-121.8526,37.3519
"Overton Brook VAMC","SU",-93.7226627,32.501051
"Westfields Hospital and Clinic","SU",-92.5553558,45.1176585
"Community Human Services","SU",-121.6625188,36.6489416
"Teen Focus Recovery Center","SU",-92.9649621,45.6840366
"TRBurks Behavioral Health Services LLC","SU",-93.7215962,32.4780261
"Northern Valley Indian Health Inc","SU",-122.1958007,39.522178
"Pathway Society Inc","SU",-121.8782227,37.3392866
"Burke ","SU",-94.751435,31.336188
"CADA","SU",-93.6883305,32.5048775
"Proyecto Primavera","SU",-121.8776966,37.3255528
"Diablo Valley Treatment and","SU",-121.9893219,37.774002
"Sierra Health and Wellness Centers","SU",-122.0316822,37.9803992
"Santa Clara Cnty Dept of Alc/Drug Serv","SU",-121.903796,37.3503076
"Bi Bett Corp","SU",-122.04623,37.975482
"Southeast AR Behavioral Healthcare","SU",-92.401749,34.3089984
"Leech Lake","SU",-94.6055735,47.3851946
"Apple Behavioral Counseling Inc","SU",-90.819301,39.6078991
"Leech Lake","SU",-94.5963463,47.3804983
"Ouachita Medical Center","SU",-92.8362602,33.5758644
"South Arkansas Regional Health Center","SU",-92.8306683,33.5837314
"Brightli","SU",-90.8064992,39.6072924
"Career and Recovery Resources Inc","SU",-96.0729457,30.0959706
"Magnolia Recovery","SU",-122.0712176,37.8844468
"EOSIS","SU",-93.0018449,45.8558037
"Empower Recovery Services","SU",-92.9700459,45.8268166
"BestCare Treatment Services","SU",-121.161588,44.29029
"BestCare Treatment Services","SU",-121.172965,44.2788101
"Adams Cnty Integrated Healthcare Servs","SU",-119.1689195,46.8269849
"Martinez ARTS Outpatient Clinic","SU",-122.1153518,37.9942101
"Sun Street Centers","SU",-121.779043,36.6713959
"New Priorities Family Services","SU",-121.1862727,44.2698981
"Ujima Family Recovery Services","SU",-122.1327557,38.0158175
"ORTC LLC","SU",-121.3042326,44.0673732
"Monterey Bay Recovery and Rehab","SU",-121.8899954,36.9764118
"Serenity Lane","SU",-121.3231262,44.0462067
"BestCare Treatment Services","SU",-121.3179137,44.0624007
"MedMark Treatment Centers","SU",-122.0803047,37.6654207
"VA Northern CA HCS","SU",-122.3103607,40.5049162
"VA Palo Alto Healthcare System","SU",-121.8141516,36.6627797
"Meadows Outpatient Center","SU",-122.0509397,37.349343
"Sun Street Centers","SU",-121.8425595,36.6134858
"Community Human Services","SU",-121.8416372,36.6059013
"Community Human Services","SU",-121.8532366,36.5866854
"Kaiser Permanente","SU",-122.2511202,38.1285123
"Common Ground","SU",-91.6379925,44.0518792
"Bi Bett Corp","SU",-122.254466,38.0979065
"Alternatives for Better Living","SU",-122.2868703,38.2873053
"Counseling Associates LLC","SU",-91.6324745,44.0519022
"BestCare Treatment Services","SU",-121.1315909,44.623266
"Janus of Santa Cruz","SU",-121.9980494,36.9644346
"Salvation Army","SU",-90.6897843,38.7996988
"Community Hospital of the Monterey","SU",-121.896133,36.595292
"Friendship House","SU",-122.2170931,37.7773459
"Northern Winds Treatment Center","SU",-94.9035,47.8477
"Arisa Health Inc","SU",-91.6930213,35.2539788
"Southern Alameda County Comite for ","SU",-122.253624,37.8169902
"Addiction Research and Treatment Inc","SU",-122.2483062,37.791197
"New Life Community Services Inc","SU",-122.0458262,36.9562674
"MPI Treatment Services","SU",-122.2641652,37.8194841
"Sana Lake Recovery","SU",-90.7114973,38.3184677
"Brightli","SU",-90.7658709,37.9489518
"Positive Recovery Center","SU",-95.4883088,30.3231083
"Crossroads Program","SU",-90.6306963,38.667999
"Volunteers of America Texas Inc","SU",-95.4636536,30.3123222
"Aspire Hospital LLC","SU",-95.4808935,30.2848474
"MERIT Resource Services","SU",-120.0111291,46.3226533
"Innovation Resource Center","SU",-120.0133116,46.3230865
"Recovery Roots Supportive Services","SU",-92.8692818,46.1259825
"Brightli","SU",-90.5726406,38.7981768
"New Season St Charles Trt Center","SU",-90.5373198,38.7893276
"Arbor Place Inc","SU",-91.8926681,44.878442
"Brightli","SU",-90.5184472,38.7828712
"Harris House Foundation","SU",-90.5208465,38.741396
"San Francisco VA Downtown Clinic","SU",-122.3970217,37.7826593
"Top of the World Ranch","SU",-90.5462733,41.3634247
"BHG Davenport Treatment Center","SU",-90.5771124,41.5589578
"Bayview Hunters Point Foundation","SU",-122.3941174,37.7250938
"Top of the World Ranch","SU",-90.540487,41.3573365
"San Francisco General Hospital","SU",-122.4050756,37.7556659
"Salvation Army","SU",-122.4097104,37.7726028
"Brightli","SU",-90.4934905,38.7639111
"Brightli","SU",-90.4928253,38.7637159
"Area Substance Abuse Council","SU",-90.6651125,42.0684909
"Mission Council on Alcohol Abuse for","SU",-122.4188655,37.7640751
"Mission Council Family Day Treatment","SU",-122.4188655,37.7640751
"Friendship House","SU",-122.4213751,37.7673672
"Good Shepherd Foundation","SU",-90.5403891,41.4664967
"SE Arkansas Behavioral Healthcare","SU",-92.0285997,34.2085189
"Ohlhoff Recovery Programs","SU",-122.4330549,37.7748675
"Ohlhoff Recovery Programs","SU",-122.4330549,37.7748675
"10th District Substance Abuse Program","SU",-92.0277496,34.2014339
"Mountain Vista Farm","SU",-122.549418,38.3768111
"Educational Center for GAD LLC","SU",-92.0068637,34.2252041
"Career and Recovery Resources Inc","SU",-95.9507673,29.7742962
"Texana Center","SU",-95.950355,29.773846
"Epiphany Residential","SU",-122.4471219,37.7806615
"Hilltop Recovery Services","SU",-122.63793898283,39.0138923275338
"Duffys Napa Valley Treatment Center","SU",-122.5980439,38.5955442
"Abbey LLC","SU",-90.5123854,41.530843
"Alta Mira Recovery Center LLC","SU",-122.4816629,37.8558283
"Cross Hope by RestAura","SU",-92.0168818,34.166078
"Ohlhoff Recovery Programs","SU",-122.4679956,37.7637366
"Sana Lake Recovery","SU",-90.4409822,38.7109495
"Bay Area Recovery Center","SU",-95.4504671,30.1403407
"New Dimensions Day Treatrment Centers","SU",-95.4519575,30.1321702
"Bayside Marin Treatment Center","SU",-122.5233038,37.9728204
"Rosecrance Inc","SU",-90.4689661,41.4708556
"Arise Recovery Centers","SU",-95.5805792,30.0032249
"Area Substance Abuse Council","SU",-90.665736,42.512037
"Brightli","SU",-90.6950617,37.1552764
"ARcare","SU",-91.3667474,35.2841688
"St Louis Metro Treatment Center","SU",-90.3677188,38.7214936
"Assessment and Counseling Solutions","SU",-90.3819218,38.5344175
"Rock Island Cnty Council on Addictions","SU",-90.4050607,41.4877935
"Brightli","SU",-90.3636982,38.5222318
"Muir Wood Adolescent and Family Servs","SU",-122.6692959,38.2433134
"MERIT Resource Services","SU",-120.3140148,46.3752693
"Muir Wood Adolescent and Family Servs","SU",-122.6768134,38.2549769
"Gateway Foundation","SU",-90.2470766,39.7181263
"New Dimensions Day Treatment Centers","SU",-95.7439399,29.7776362
"Hilltop Recovery Services","SU",-122.7919353,39.0862057
"Yakama Nation Tiinawit Program","SU",-120.3364696,46.375428
"Serving Children and Adults in Need","SU",-99.4710444,27.5583909
"Great Oaks Recovery Center","SU",-96.2316238,29.4022889
"Brightli","SU",-90.3151736,38.585094
"Triumph Treatment Services","SU",-120.3130818,46.4323389
"Brightli","SU",-90.4422772,37.7990257
"Sonoma Cnty Indian Health Project","SU",-122.7431379,38.4397059
"Brightli","SU",-90.2812493,38.779306
"RiverView Recovery Center","SU",-95.7656075,48.8459314
"Compass North","SU",-93.5279875,47.2194483
"North Homes Children and Family Servs","SU",-93.5211206,47.218074
"Northland Recovery Center","SU",-93.5200282,47.2172403
"Northland Recovery Center","SU",-93.5191364,47.2171649
"Northland Recovery Center","SU",-93.5188166,47.2182666
"Serving Children and Adults in Need","SU",-99.4867831,27.511482
"Billy T Cattan Recovery Outreach","SU",-96.9971419,28.8284602
"Family and Childrens Center","SU",-90.8884089,43.5763627
"Hope House of Itasca County","SU",-93.4970585,47.2257287
"Brightli","SU",-90.2582166,38.6508727
"Saint Louis Veterans Affairs Med Ctr","SU",-90.2791837,38.4922637
"Queen of Peace Center","SU",-90.2545597,38.6440649
"Brightli","SU",-90.2565145,38.5884202
"Cypress Lakes Lodge","SU",-94.4480194,30.799602
"Brightli","SU",-90.3852054,37.7787981
"Positive Recovery LLC","SU",-95.6108893,29.7825434
"Adept Assessment Center","SU",-117.9039268,48.5458696
"Betty Jean Kerr Peoples Health Centers","SU",-90.2080547,38.6449348
"Serving Children and Adults in Need","SU",-99.4814694,27.4569558
"MERIT Resource Services","SU",-120.4231716,46.4472335
"Brightli","SU",-90.2112361,38.5999944
"Saint Patrick Center","SU",-90.1955675,38.6333618
"10th District Substance Abuse Program","SU",-92.0736562,33.6086897
"Centerstone of Illinois","SU",-90.1476957,38.9008946
"Positive Recovery LLC","SU",-95.2632837,30.0056869
"Sonoma Recovery Services LLC","SU",-122.8481774,38.3044421
"WestBridge Recovery Center","SU",-95.1722496,30.0723093
"Comprehensive Behavior Health Center","SU",-90.1644982,38.6183821
"Career and Recovery Resources Inc","SU",-95.4221759,29.8574836
"Southeast Arkansas Behavioral HC","SU",-91.8359964,33.9447267
"The Womens Home","SU",-95.4813971,29.805251
"Texas Treatment Centers Inc","SU",-95.4618088,29.8206915
"Lone Star Counseling Services","SU",-95.5766197,29.7273097
"Chestnut Health Systems Inc","SU",-90.1341,38.745675
"Area Substance Abuse Council","SU",-90.2300176,41.8189518
"Azure Acres","SU",-122.901059,38.4127627
"Volunteers of America Texas Inc","SU",-95.4023495,29.8365921
"Positive Recovery LLC","SU",-95.4072086,29.8320383
"Swinncomm Holdings LLC","SU",-95.4217493,29.8118628
"Serving Children and Adults in Need","SU",-99.4973354,27.3629284
"Santa Maria Hostel Inc","SU",-95.3441182,29.8599771
"Cheyenne Center Inc","SU",-95.333551,29.8657852
"Serving Children and Adults in Need","SU",-99.4616948,27.3644481
"Toxicology Associates Inc","SU",-95.5053538,29.7052069
"West Oaks Hospital LP","SU",-95.498019,29.7093455
"Cheyenne Center Inc","SU",-95.3440087,29.8282057
"Virtue Recovery Houston","SU",-95.5291527,29.6744383
"Heights Treatment","SU",-95.401011,29.7590456
"Quartz Valley Indian Reservation","SU",-122.9765694,41.5994488
"Texas Prevention Network Inc","SU",-95.5079941,29.6691098
"TASC Inc","SU",-90.0606259,38.545599
"Serenity Light Recovery","SU",-95.4231703,29.7344964
"Comprehensive Healthcare","SU",-120.5121196,46.5983914
"Barth Clinic","SU",-120.5062093,46.6069026
"MERIT Resource Services","SU",-120.5064941,46.6074541
"Mash Ka Wisen Treatment Center","SU",-92.6373909,46.6878042
"Gateway Foundation","SU",-90.036445,38.6329863
"Apple Valley Counseling Services LLC","SU",-120.5189582,46.600968
"Positive Recovery LLC","SU",-95.3900901,29.7390581
"Montrose Center","SU",-95.385064,29.7370073
"Brightli","SU",-90.4418468,36.7270506
"Career and Recovery Resources Inc","SU",-95.3719147,29.7445109
"ORTC LLC","SU",-122.8710011,42.337217
"Revival Counseling Center LLC","SU",-90.7453935,35.8247804
"Center for Recovery and","SU",-95.3603647,29.7318724
"Sundown M Ranch","SU",-120.4724633,46.7062772
"Michael E DeBakey VA Medical Center","SU",-95.3889654,29.7001034
"Brightli","SU",-90.3932899,36.7559763
"Lincoln Nova Vital Recovery","SU",-92.594714,32.5360413
"Gateway Foundation","SU",-89.9856893,38.5658142
"Illinois Recovery Center LLC","SU",-89.9892888,38.5271121
"Illinois Recovery Center LLC","SU",-89.9892888,38.5271121
"Illinois Recovery Center LLC","SU",-89.9892888,38.5271121
"Illinois Recovery Center LLC","SU",-89.9892888,38.5271121
"AAA DUI Services Inc","SU",-89.9884142,38.5133212
"Cenikor Foundation","SU",-95.4679656,29.6160351
"Chestnut Health Systems Inc","SU",-89.9477334,38.7330105
"Acorn Counseling and Mediation Ltd","SU",-89.8943188,39.2803339
"Lake Place Retreat Center","SU",-93.403094,47.54259
"Building Better Lives","SU",-91.7980155,33.6297551
"Integrity Counseling LLC","SU",-90.6793422,35.8172364
"Colville Tribes","SU",-118.9759886,48.1333418
"ComWell","SU",-89.994244,38.1847806
"Redwood Community Services Inc","SU",-123.2096805,39.1580279
"Fond du Lac Human Services","SU",-92.4936915,46.7086148
"Fond du Lac Human Services","SU",-92.4945832,46.7098359
"Northshore Treatment Center","SU",-95.19547,29.7720952
"Alliance Risk Group LLC","SU",-95.2932843,29.6854298
"Bay Area Recovery Center","SU",-95.3817679,29.5987491
"Human Development Center","SU",-92.4522884,46.7200158
"Haven in Cloquet","SU",-92.4533949,46.7217858
"WebMed Mental Health Services","SU",-92.453067,46.72301
"Crowleys Ridge Development Council Inc","SU",-90.6206047,35.8057124
"Pioneer Recovery Center","SU",-92.4623389,46.7426349
"Lafayette County Human Services","SU",-90.1264302,42.6599765
"Agape Substance Abuse Program","SU",-95.257508,29.652891
"Sinnissippi Centers Inc","SU",-89.9676478983798,42.0878920429962
"Pasadena Substance Abuse Clinic","SU",-95.1996252,29.6876739
"Truth Changes Us LLC","SU",-89.7576021,40.9297591
"Rose Medical Association Inc","SU",-89.7182949,39.7530824
"Clinical Counseling Group and","SU",-89.7052121,39.7937519
"Personal Counseling Services","SU",-89.6995424828893,39.7929655573448
"10th District Substance Abuse Program","SU",-91.943116,33.164076
"Cenikor Foundation","SU",-95.1300328,29.66882
"Bay Area Recovery Center","SU",-95.1413982,29.6508513
"MERIT Resource Services","SU",-120.5453987,46.9942587
"Hopewell Clinical","SU",-89.644954,39.7939508
"Riverwood Group LLC","SU",-89.6443425,39.788411
"Family Guidance Centers Inc","SU",-89.6399113,39.8023171
"Thunderbird/Wren House","SU",-92.21782,46.685447
"Human Service Center","SU",-89.6447559,40.7500261
"Trillium Place/HSC","SU",-89.6432525,40.7300927
"Lincoln Recovery","SU",-89.6467128,39.2810822
"Gateway Foundation","SU",-89.6225484,39.7591638
"Gateway Foundation","SU",-89.6212133,39.7589688
"CAN Behavioral Health","SU",-94.9720303,29.7332587
"ComWell","SU",-89.8007544,37.9331369
"Trillium Place","SU",-89.5988843,40.547654
"Trillium Place","SU",-89.603251,40.6898363
"Gateway Foundation","SU",-89.6016539,40.7453052
"Trillium Place Hamilton","SU",-89.597191,40.701668
"Rose Medical Association Inc/Peoria","SU",-89.5960999,40.6939953
"Addiction Recovery Center","SU",-89.5967611,40.7510322
"Trillium Place","SU",-89.5812355,40.6665373
"Serenity Light Recovery","SU",-95.4861449,29.276273
"Bay Area Recovery Center","SU",-95.1124652,29.5537399
"Into Action Recovery Centers","SU",-95.114949,29.5513203
"Into Action Recovery Centers","SU",-95.1132476,29.5514045
"LSSI","SU",-89.6970435,41.8072991
