"name1","type_facility","longitude","latitude"
"La Jolla Recovery","SU",-117.2724339,32.8434646
"McAlister Institute for Trt and Educ","SU",-117.1046208,32.6602489
"Luxe Recovery","SU",-118.2799557,34.1192287
"Downtown Family Health Center at","SU",-117.1594123,32.7185853
"LA Wellness Home inc","SU",-118.3353763,34.2002196
"Twin Town Treatment Centers","SU",-118.0584017,33.8039125
"Nancy Clark and Associates Inc","SU",-117.9456319,33.6526658
"SV Recovery Inc","SU",-118.3581542,34.2318191
"Spencer Recovery Centers Inc","SU",-118.2726009,34.1051196
"La Jolla Healing Center","SU",-117.2746383,32.8418058
"Brightli","SU",-93.3260952,37.1941753
"Brightli","SU",-93.325953,37.194578
"Hotel California by the Sea","SU",-117.926367,33.6254795
"MedMark Treatment Centers","SU",-97.1484613,31.5432712
"Deaf Community Services of San Diego","SU",-117.110504,32.6608418
"VA Los Angeles Ambulatory Care Center","SU",-118.2385001,34.0520292
"Brightli","SU",-93.3214988,37.2005677
"Serenity Foundation of Texas","SU",-98.8992943,30.3029985
"Veterans Village of San Diego","SU",-117.1921627,32.7443685
"Action Family Counseling","SU",-119.0435992,35.3945405
"Little House Inc","SU",-118.126878,33.88788
"McAlister Institute for Trt and Educ","SU",-117.0685133,32.6105494
"Hotel California by the Sea","SU",-117.9820049,33.6895743
"LA Centers for Alcohol and Drug Abuse","SU",-118.2397652,34.0459036
"Absolute Control Transitional","SU",-118.3448023,34.1995271
"Clearview Recovery Inc","SU",-93.2319089,41.6024887
"United American Indian Involvement","SU",-118.2581055,34.0677902
"LA Centers for Alcohol and Drug Abuse","SU",-118.243091,34.0449287
"R and R Recovery Services","SU",-117.9881624,33.6915448
"Hotel California by the Sea","SU",-117.9816877,33.6769656
"Hotel California by the Sea","SU",-117.9395269,33.6205856
"WestCare California Inc","SU",-119.0215885,35.3282498
"Hotel California by the Sea","SU",-117.9868137,33.6809796
"Hotel California by the Sea","SU",-117.9880948,33.6825166
"Central Texas VA Healthcare System","SU",-97.1639125,31.5129761
"Buckeye Recovery Network","SU",-117.9880719,33.6817374
"Jeremiah Recovery House Inc","SU",-93.5806761,36.3732788
"Addiction Research and Treatment Inc","SU",-118.2688109,34.0656549
"Virtue Recovery Center","SU",-97.7284876,31.0654456
"Clinica Monsenor Oscar A Romero","SU",-118.2710977,34.066049
"Aegis Treatment Centers LLC","SU",-119.244742,35.7699444
"Kaiser Permanente Downey Med Ctr","SU",-118.1794061,33.9309257
"Social Model Recovery Systems","SU",-118.2720232,34.0607469
"Cri Help Inc","SU",-118.2910543,34.0879144
"Center for Addictions","SU",-93.289904,37.22498
"San Fernando Recovery Center","SU",-118.4278082,34.2879429
"Clear Behavioral Health","SU",-118.5071253,34.4094906
"Sunrise Community Counseling Center","SU",-118.2748918,34.0601677
"New Beginnings Detox and Recovery","SU",-118.4377609,34.3019719
"Alta Centers Inc","SU",-118.3195972,34.1248051
"Volunteers of America","SU",-118.2435418,34.0138943
"Center for Treatment of Addiction Inc","SU",-118.0337419,33.7212489
"Compatior Inc","SU",-118.1952428,33.9432088
"Care Counseling Services","SU",-97.6973365,31.0784184
"IADARP","SU",-118.3873729,34.2220016
"Hollywood Medical Rehabilitation Care","SU",-118.3043702,34.0979965
"Child and Family Center","SU",-118.5135261,34.4130213
"Motivational Recovery Services Inc","SU",-118.2526851,34.0218528
"Brightli","SU",-93.291078,37.1968853
"Positive Steps Inc","SU",-118.1335372,33.8530389
"Arisa Health Inc","SU",-93.5668174,36.3629374
"LA Centers for Alcohol and Drug Abuse","SU",-118.2063795,33.9536017
"Safety Consultant Services Inc","SU",-118.1994152,33.943286
"Kern County Hispanic Commission on Alc","SU",-119.0602503,35.3617958
"Social Model Recovery Systems","SU",-118.2909797,34.0715065
"A and M Recovery LLC","SU",-93.2941553,37.1683941
"Pacific Health Education Cognitive Ctr","SU",-119.0612854,35.359546
"Invigorate Behavioral Health","SU",-118.299572,34.080766
"BAART Programs Sun Valley","SU",-118.4001963,34.2283566
"Gratitude Lodge","SU",-118.1238585,33.8291353
"Quest Wellness Center","SU",-118.3649883,34.1720054
"BAART Behavioral Health Services Inc ","SU",-118.1887631,33.917188
"HealthRIGHT 360 ","SU",-118.2677826,34.0292386
"Heartland Center for Behavioral Change","SU",-93.3273748,37.0402069
"Alcoholism Center for Women","SU",-118.2819424,34.0491602
"La Fuente Hollywood Treatment Ctr LLC","SU",-118.314347,34.094622
"Ritz Recovery","SU",-118.3296278,34.1160056
"Action Family Counseling","SU",-118.5330487,34.4206653
"Homeward Bound Inc","SU",-96.4670558,32.0949302
"Communities of Recovery Inc","SU",-93.3003801,37.1168055
"CRI Help Inc","SU",-118.3716698,34.172436
"Aegis Treatment Centers LLC","SU",-119.0723566,35.3623003
"Independence Place","SU",-119.086924,43.5621551
"Hill County Council on ","SU",-99.216652,30.075433
"Inspire Services LLC","SU",-94.460174,44.3143571
"Koreatown Youth and Community Center","SU",-118.3037736,34.0638745
"Salvation Army","SU",-118.2753329,34.0223529
"Higher Ground Recovery Center","SU",-93.2554553,37.2393268
"Iowa Specialty Hospital and Clinic","SU",-93.6128365,42.8455436
"Bakersfield Behavioral Healthcare","SU",-119.060612,35.3164545
"BAART Programs Southeast","SU",-118.2648312,33.998094
"LA Centers for Alcohol and Drug Abuse","SU",-118.1688989,33.8613056
"UCS Healthcare","SU",-93.1092695,41.3250514
"Infinity Health","SU",-93.1101523,41.3317116
"Amity Foundation","SU",-118.2795838,34.0154226
"Luxe Recovery","SU",-118.3641666,34.1353743
"Family Health Centers of San Diego Inc","SU",-117.112185,32.582986
"El Dorado Community Services","SU",-118.52943,34.384703
"Tessie Cleveland Community Servs Corp","SU",-118.2480026,33.9660488
"Behavioral Health Services","SU",-118.34,34.0977144
"Correction Services","SU",-93.2632744,37.1806876
"Recovery Outreach Services LLC","SU",-93.2588734,37.1895488
"Door to Hope Counseling and Education","SU",-93.2961197,37.0604571
"Rising Lotus Recovery","SU",-118.4188272,34.2102273
"Shields for Families","SU",-118.2258969,33.9233016
"Shields for Families","SU",-118.2290063,33.927086
"MBI Health Services Inc","SU",-118.3475066,34.0908746
"Synergy Counseling Center","SU",-93.2643007,37.1378084
"Western Pacific Re Hab","SU",-118.44994,34.2424935
"Western Pacific Med Corp","SU",-118.4499653,34.2425052
"Special Services for Groups Inc","SU",-118.2786763,33.9902282
"AMAAD Institute","SU",-118.2467266,33.943518
"Heartland Center for Behavioral Change","SU",-93.2485022,37.1874918
"Western Pacific Med Corp","SU",-118.3962953,34.1587026
"El Proyecto del Barrio Inc","SU",-118.4497211,34.2366658
"Tarzana Treatment Centers","SU",-118.1838961,33.8508284
"Aspire Counseling Services LLC","SU",-119.1113927,35.3702803
"Safety Consultant Services Inc","SU",-118.5456844,34.3780715
"HealthRIGHT 360","SU",-118.2396155,33.9241421
"GPS Treatment","SU",-118.4669157,34.2556436
"Bienestar Human Services","SU",-118.4505896,34.2260999
"West County Medical Clinic","SU",-118.1935615,33.8540693
"Revive Detox","SU",-118.3519309,34.0779297
"Safety Consultant Services Inc","SU",-118.1971055,33.8564774
"Rainbow Hill Recovery","SU",-118.3476489,34.0625914
"Roots Through Recovery","SU",-118.1853128,33.8300515
"Penny Lane Centers","SU",-118.4656382,34.2321907
"Mission City Community Network","SU",-118.4636076,34.2279693
"National Council on Alc and Drug Dep","SU",-118.5628656,34.3770901
"Westwind Recovery","SU",-118.3633196,34.0758544
"Brightli","SU",-93.3758301,36.7047664
"Bluebonnet Trails Community Services","SU",-98.2571716,30.6132504
"You Can Health Services","SU",-118.2845915,33.9597773
"Divine Hope Counseling","SU",-95.0466913,45.1208104
"Chabad Residential","SU",-118.3531819,34.0576786
"Safe Refuge","SU",-118.1550792,33.7756478
"Woodland Centers","SU",-95.0349628,45.1112723
"VA Greater LA Healthcare System","SU",-118.4821681,34.2445046
"VA Sepulveda Ambulatory Care Center","SU",-118.4825287,34.2438785
"Healthy Paradigms LLC","SU",-118.4468974,34.1889347
"MedMark Treatment Centers","SU",-118.2648775,33.9244656
"Western Pacific Med Corp","SU",-118.4455848,34.1864601
"Brighter Heights Oklahoma","SU",-94.8268208,33.8914788
"Twin Town Treatment Centers","SU",-118.3813314,34.0869507
"AM/PM VanNuys Driver Safety DUI School","SU",-118.4490918,34.1852283
"Brook Wellness Center","SU",-93.3680413,36.6965775
"Teen Project Inc","SU",-118.4498607,34.1843687
"Lion Recovery","SU",-118.4590807,34.1964298
"CLARE Matrix","SU",-118.35454,34.04108
"Cambodian Association of America","SU",-118.1855821,33.8026733
"National Council on Alcoholism and","SU",-118.4507418,34.1824748
"Dare U to Care Outreach Ministry","SU",-118.279005,33.9234334
"New Found Life","SU",-118.1654759,33.7643438
"Asian American Drug Abuse Program","SU",-118.3303509,33.9944039
"Simonds Detox","SU",-118.5221351,34.2762078
"Ness Counseling Center Inc","SU",-118.3767532,34.0568929
"Twin Town Treatment Centers","SU",-118.4483454,34.1605119
"American Health Services LLC","SU",-118.4667338,34.1843517
"Palm House Inc","SU",-118.2243456,33.8341527
"Hill Country Community MH/MR Center","SU",-99.1399943,30.0447822
"Helpline Youth Counseling Inc","SU",-118.1847121,33.7782071
"Fresno New Connection Inc","SU",-119.7546682,36.797965
"Tarzana Treatment Centers","SU",-118.1983742,33.7954885
"Lake Hughes Recovery","SU",-118.8516982,34.7959432
"Western Arkansas Csl and Guidance","SU",-93.8340396,35.5133564
"Behavioral Health Services","SU",-118.198435,33.789547
"Kathyrn Wagner Private Practice","SU",-95.0187208,45.1416243
"Fred Kennedy Associates Inc","SU",-118.2654182,33.8726969
"Clear Behavioral Health","SU",-118.4867147,34.1909865
"Synergy Empowering Recovery","SU",-118.4039418,34.0674269
"Red Door Life","SU",-118.4485264,34.1317418
"Crosspointe Recovery","SU",-118.4588896,34.1465964
"New Hope Drug and Alcohol Trt Prog","SU",-118.3105413,33.9310339
"Aegis Treatment Centers LLC","SU",-119.7631914,36.7798457
"Nuview Treatment Center","SU",-118.3877153,34.0397655
"Carl Albert","SU",-94.7942841,33.8793456
"Kaiser Permanente","SU",-119.7730856,36.8047594
"Zion Healing Center","SU",-119.7816406,36.8222773
"BAART Behavioral Health Services Inc","SU",-119.7345807,36.675885
"County of Sierra","SU",-120.2409523,39.6735982
"Mariposa County Behavioral Health and","SU",-119.984193,37.4998344
"Miracles in Action","SU",-118.5363426,34.2384263
"Suncross Foundation","SU",-119.78304,36.7943701
"Asian American Drug Abuse Program","SU",-118.3558721,33.9697469
"Iowa Specialty Hospital and Clinic","SU",-93.6142609,43.1061448
"Aspire Counseling Services LLC","SU",-119.8029215,36.845912
"Divine Healthcare Services Inc","SU",-118.3620262,33.9619599
"Western Arkansas Csl and Guidance","SU",-94.1115682,34.9035806
"El Dorado Community Service Center","SU",-118.3540706,33.9451751
"Behavioral Health Services","SU",-118.3328166,33.9148174
"Aegis Treatment Centers LLC","SU",-118.367333,33.9613775
"Western Pacific Re Hab","SU",-118.5344228,34.202138
"Western Pacific Med Corp","SU",-118.5344228,34.202138
"WestCare California Inc","SU",-119.6453326,36.3450822
"WestCare California Inc","SU",-119.6405193,36.3276305
"Tarzana Treatment Centers","SU",-118.5376165,34.1995067
"Central California Recovery Inc","SU",-119.813097,36.8086621
"Didi Hirsch Mental Health Services","SU",-118.4038048,34.0015898
"MedMark Treatment Centers","SU",-119.7903466,36.739376
"CNV Detox Inc","SU",-118.386966,33.9741917
"Infinity Health","SU",-92.8722849,40.7344755
"Champions Recovery Alternative Program","SU",-119.6457625,36.3282103
"AM/PM Culver City Budget DUI School","SU",-118.4093617,34.0041072
"BAART Behavioral Health Services Inc","SU",-119.7991912,36.7511531
"County of Los Angeles","SU",-118.292219,33.8304589
"Hollywood and Vine Recovery Center","SU",-118.607,34.2895
"River Hills Community Health Center","SU",-92.8662831,40.7435646
"Fresno County Hispanic Commission on","SU",-119.800261,36.7412215
"WestCare California Inc","SU",-119.8036559,36.7506205
"Kings View","SU",-119.7992816,36.7349957
"Integrated Treatment Services","SU",-93.0566418,41.6983927
"BAART Programs","SU",-119.7993817,36.7324354
"VA Greater LA Healthcare Systems","SU",-118.4527049,34.0526161
"Dacotah Foundation","SU",-96.8636856,46.8197158
"ALT Recovery Group 2 LLC","SU",-118.5906034,34.2569757
"Tarzana Treatment Centers Inc","SU",-118.5398534,34.1795005
"Synergy Recovery Center","SU",-93.139551,37.138513
"Synergy Executive","SU",-93.1651559,37.0472094
"Altus Rehab","SU",-118.5278352,34.1562076
"Oro House","SU",-118.4278396,34.0080661
"WestCare California Inc","SU",-119.6621301,36.330245
"MercyOne House of Mercy","SU",-93.0511325,41.707647
"Coastal Comprehensive Treatment Center","SU",-118.2609689,33.7714551
"Clearview Recovery Inc","SU",-93.0486021,41.7007248
"Healing Center","SU",-96.8636721,46.8264975
"Kaiser Permanente","SU",-118.4230646,33.9979596
"Sierra Tribal Consortium Inc","SU",-119.8191081,36.7651071
"WestCare California Inc","SU",-119.5723605,36.0964506
"Healing and Recovery Wellness Center","SU",-118.5980872,34.2539829
"BHS High Gain Program Westchester","SU",-118.3957288,33.9541183
"Promesa Behavioral Health","SU",-119.8462194,36.8392221
"WestCare California Inc","SU",-119.8006768,36.7003007
"Rancho San Antonio","SU",-118.5913787,34.2410156
"Prairie Ridge Integrated Behavioral","SU",-93.6388164,43.2642042
"Sobermind Recovery Center","SU",-118.5757177,34.20418
"Clear Behavioral Health","SU",-118.3442838,33.8662998
"AM/PM West LA Convenient Driver Safety","SU",-118.4653188,34.0390948
"West Valley Detox Treatment","SU",-118.5441858,34.1487551
"County of Los Angeles","SU",-118.3018098,33.7981476
"Pulse Treatment Center Inc","SU",-118.5618323,34.1717863
"Innovate Recovery","SU",-118.5579851,34.1644833
"Nuestra Casa Recovery Home","SU",-119.827933,36.729095
"Mental Health Systems Inc","SU",-119.8427806,36.7723477
"Northstar Behavioral Health Network","SU",-96.1174397,46.2963341
"Christian Farms Treehouse Inc","SU",-97.4271516,31.0786723
"Journey Hillside Tarzana LLC","SU",-118.5544643,34.1548248
"WestCare California Inc","SU",-119.6898862,36.3372573
"GOODclover LLC","SU",-96.8925636,46.8760752
"Western Health Community Clinics","SU",-118.3058798,33.7863488
"Western Arkansas Csl and Guidance","SU",-93.9177521,35.138344
"Western Arkansas Csl and Guidance Ctr","SU",-93.9169622,35.1380875
"Iris Healing Center","SU",-118.5753594,34.1690028
"Delta Care Inc","SU",-119.8662315,36.8062036
"Newport Academy","SU",-118.4832547,34.0319107
"Fred Kennedy Associates Inc","SU",-118.2936414,33.7625082
"Soul Solutions Recovery Center","SU",-96.8422969,46.851814
"Western Arkansas Csl and Guidance","SU",-94.2273883,34.5834848
"American Health Services LLC","SU",-118.4641275,33.9993821
"Valley Hope of Boonville","SU",-92.765458,38.9529909
"Lake Region Recovery Home Inc","SU",-96.0781954,46.2851761
"Beacon House Association of San Pedro","SU",-118.2811888,33.73527
"House of Hope Foundation Inc","SU",-118.282811819693,33.7359947825126
"ShareHouse Inc","SU",-96.8537382,46.8670982
"Nystrom and Associates Ltd","SU",-96.071187,46.2843235
"Support for Harbor Area","SU",-118.2832441,33.7353615
"Stairway Resource Center","SU",-118.5948508,34.1825453
"CLARE Matrix","SU",-118.4808655,34.0132409
"Twin Town Treatment Centers","SU",-118.353951,33.8309503
"Fred Browns Recovery Services Inc","SU",-118.2828884,33.7317462
"Fred Browns Recovery Services Inc","SU",-118.2830261,33.7317998
"Fred Browns Recovery Services Inc","SU",-118.283012,33.731672
"Clear Behavioral Health","SU",-118.4162587,33.9170436
"ShareHouse Inc","SU",-96.847855,46.8703493
"Clear Behavioral Health","SU",-118.3964554,33.8824197
"Thelma McMillen Recovery Center","SU",-118.34635,33.810292
"Centre","SU",-96.838424,46.8662932
"Fred Kennedy Associates Inc","SU",-118.4947558,34.0157469
"Heartland Center for Behavioral Change","SU",-93.2187365,36.6934347
"Keys to Success","SU",-92.9168069,41.4062487
"Compass Health","SU",-92.74419,38.9758778
"Brightli","SU",-93.218501,36.688643
"Community Medical Services","SU",-96.8253992,46.8654087
"First Step Recovery","SU",-96.822811,46.8642355
"Fred Browns Recovery Services Inc","SU",-118.2959684,33.7276831
"Southeast Human Service Center","SU",-96.8231767,46.8652219
"WTCR Temple","SU",-97.3759491,31.0772508
"Coastwise Recovery Center","SU",-118.3070904,33.7381415
"Providence Little Company of","SU",-118.3076375,33.7380319
"Sundown Ranch Inc","SU",-95.86132944,32.4237003
"Lotus Center Inc","SU",-96.7751254,46.8433
"Samuels House","SU",-119.7267228,36.3059747
"Withdrawal Management Unit","SU",-96.8050201,46.8743832
"Center for Human Development Inc","SU",-118.0752488,45.3268691
"Nystrom and Associates Ltd","SU",-96.7688062,46.8507087
"Central Counties Ctr for MHMR Services","SU",-97.3299936,31.0900212
"Valley Restoration Center Inc","SU",-118.6262511,34.1647663
"Centre","SU",-96.8032689,46.8784295
"Beths Place","SU",-96.7530102,46.8444567
"Central Texas VA Healthcare System","SU",-97.3441761,31.075973
"Midwest Mental Health Clinic","SU",-96.7967626,46.877117
"Copes Outpatient","SU",-118.0880216,45.3241482
"Infinity Health","SU",-92.8073191,41.0255687
"Restart Recovery","SU",-118.6151673,34.1370013
"Southern Iowa Economic Dev Association","SU",-92.7945156,41.0274928
"Rebirth Treatment Center","SU",-118.6600344,34.1833023
"Tuolumne MeWuk Indian Hlth Ctr","SU",-120.2364444,37.9614987
"Tuolumne Me Wuk Indian Health Center","SU",-120.2404167,37.9653264
"Communities of Recovery Inc","SU",-93.1827173,36.6409276
"Starlite Recovery Center","SU",-99.0280482,29.9269163
"All In Solutions California","SU",-118.7376359,34.2715377
"Ventura County Behavioral Health Dept","SU",-118.7366546,34.2688532
