name,address,city,state,zip,confidence,lon,lat
TrophyRx Pharmacy,605 NW Parkway St,Azle,TX,76020,0.96,-97.547048,32.9000197
CVS Pharmacy,8917 Tehama Ridge Pkwy,Fort Worth,TX,76177,0.99,-97.3233321,32.9012057
Shiloh Pharmacy,3035 S Shiloh Rd,Garland,TX,75041,0.96,-96.666292,32.8796304
Arbor Vitae Health Care,8160 Walnut Hill Ln,Dallas,TX,75231,0.96,-96.7642943,32.881329
Abrams Royal Pharmacy,8220 Abrams Rd,Dallas,TX,75231,0.99,-96.7409259,32.8920307
Walgreens,8310 Abrams Rd,Dallas,TX,75243,1.0,-96.7391055,32.8930256
Save Mart Pharmacy,733 E Quinlan Pkwy,Quinlan,TX,75474,0.96,-96.1220639,32.9033062
CVS Pharmacy,3430 TX-66,Rowlett,TX,75088,0.99,-96.5700622,32.9071233
Walgreens,3435 TX-66,Rowlett,TX,75088,1.0,-96.5700691,32.9080386
Kroger,9140 Forest Ln,Dallas,TX,75243,0.99,-96.7450334,32.9082924
CVS Pharmacy,9390 Forest Ln,Dallas,TX,75243,0.95,-96.7361,32.9084
Walmart Pharmacy,8801 State Highway 34 S,Quinlan,TX,75474,0.96,-96.1256673,32.9085327
Wolfe's Pharmacy,5458 Highway 56,Chauvin,LA,70344,1.0,-90.5951646,29.4437059
Pitre's Pharmacy,13087 W Main St,Larose,LA,70373,0.96,-90.3752608,29.5684271
Pharmacy Express,1963 Prospect Blvd,Houma,LA,70363,0.96,-90.6874968,29.5795413
CVS Pharmacy,1420 St Charles St,Houma,LA,70360,0.99,-90.7465161,29.583373
Walgreens,1415 Saint Charles St,Houma,LA,70360,1.0,-90.7456567,29.5837383
Walgreens,1511 E Tunnel Blvd,Houma,LA,70363,0.99,-90.7037069,29.5880653
Magnolia Drugs,1002 Barrow St,Houma,LA,70360,0.96,-90.7203445,29.5908988
Teche Action Clinic Houma,1014 W Tunnel Blvd,Houma,LA,70360,0.97,-90.73247,29.59177
Houma Family Drugs,606 Liberty St,Houma,LA,70360,0.99,-90.7137605,29.5937057
People's Drug Store,7869 W Main St,Houma,LA,70360,1.0,-90.721547,29.5974608
CVS Pharmacy,16804 W Main St,Cut Off,LA,70345,1.0,-90.3153483,29.4714545
Walgreens,2570 Barataria Blvd,Marrero,LA,70072,1.0,-90.1049867,29.8556768
Majoria Drugs,2564 Barataria Blvd,Marrero,LA,70072,0.91,-90.104313,29.85635
Russo's Pharmacy and Gifts,7902 Belle Chasse Hwy,Belle Chasse,LA,70037,0.99,-89.9957143,29.8614951
AlphaMed Pharmacy,2078 Woodmere Blvd,Harvey,LA,70058,0.96,-90.0820109,29.8697691
Bradley's Pharmacy,8115 E St Bernard Hwy,St Bernard,LA,70085,0.96,-89.8926967,29.8699534
Kroger Specialty Pharmacy,2731 Manhattan Blvd,Harvey,LA,70058,0.96,-90.0468295,29.8725771
H & W Drug Store,1951 Barataria Blvd,Marrero,LA,70072,0.96,-90.0968325,29.8738902
Montecino Drugs,5917 Lapalco Blvd,Marrero,LA,70072,0.96,-90.1104713,29.8741213
NeighborCARE Pharmacy LLC,4945 Lapalco Blvd,Marrero,LA,70072,0.96,-90.0955356,29.8744147
Walgreens,1891 Barataria Blvd,Marrero,LA,70072,1.0,-90.0977101,29.8757923
CVS Pharmacy,1950 Barataria Blvd,Marrero,LA,70072,0.99,-90.0986563,29.8758291
Rose's Pharmacy Plus,1810 Barataria Blvd,Marrero,LA,70072,0.99,-90.0988355,29.8774041
Walmart Pharmacy,4810 Lapalco Blvd,Marrero,LA,70072,0.99,-90.0929712,29.8784229
Meadowcrest Pharmacy,151 Ochsner Blvd,Gretna,LA,70056,0.96,-90.0256671,29.8829973
Prescription Pad,120 Meadowcrest St,Gretna,LA,70056,0.99,-90.0264903,29.8840368
Westcare Pharmacy,1220 Barataria Blvd,Marrero,LA,70072,0.96,-90.0998986,29.8882469
Dekle Drugs,4621 Wichers Dr,Marrero,LA,70072,0.96,-90.0960744,29.889198
CVS Pharmacy,1731 Manhattan Blvd,Harvey,LA,70058,0.96,-90.0570543,29.8896835
Walgreens Pharmacy at West Jefferson Medical Center,1111 Medical Center Blvd,Marrero,LA,70072,0.96,-90.0946642,29.8906067
Phamcare Rx Pharmacy,7535 Westbank Expy,Marrero,LA,70072,0.96,-90.1322833,29.8945376
Westbank Pharmacy,3709 Westbank Expy,Harvey,LA,70058,0.96,-90.0882187,29.896609
Walgreens,818 Westbank Expy,Westwego,LA,70094,1.0,-90.1444653,29.897474
CVS Pharmacy,1203 Westbank Expy,Westwego,LA,70094,0.95,-90.1385,29.8977
Roses Pharmacy,4704 4th St,Marrero,LA,70072,0.96,-90.098503,29.9037455
CVS Pharmacy,2850 US-90,Westwego,LA,70094,0.99,-90.2020178,29.9108192
Expressway Pharmacy,315 Westbank Expy,Gretna,LA,70053,0.96,-90.0553417,29.9112419
Walmart Pharmacy,4001 Behrman Pl,New Orleans,LA,70114,0.96,-90.0200555,29.9115175
LCMC Health Outpatient Specialty Pharmacy,200 Henry Clay Ave,New Orleans,LA,70118,0.97,-90.1276466,29.9178679
Walgreens,4110 General Degaulle Dr,New Orleans,LA,70131,0.95,-90.013844,29.921549
Walgreens,4110 General Degaulle Dr,New Orleans,LA,70131,0.96,-90.0136446,29.9216299
CVS Pharmacy,1116 Louisiana Ave,New Orleans,LA,70115,1.0,-90.0892451,29.9231022
Walgreens,3227 Magazine St,New Orleans,LA,70115,1.0,-90.0870897,29.9239368
CVS Pharmacy,3621 General Degaulle Dr,New Orleans,LA,70114,1.0,-90.0208074,29.924156
CVS Pharmacy,4901 Prytania St,New Orleans,LA,70115,1.0,-90.1080871,29.9248456
Walgreens Specialty,1401 Foucher St Ste C309,New Orleans,LA,70115,0.95,-90.092212,29.925722
Health System Pharmacy,1401 Foucher St,New Orleans,LA,70115,0.99,-90.0924293,29.9260472
Colistics Pharmacy,2901 Gen de Gaulle Dr,New Orleans,LA,70114,0.96,-90.0289786,29.9277709
H & W Dispensary,1667 Tchoupitoulas St,New Orleans,LA,70130,0.97,-90.0674256,29.9292582
Lagniappe Pharmacy,1900 St Charles Ave,New Orleans,LA,70130,0.96,-90.0781629,29.9355552
Walgreens,4141 E Judge Perez Dr,Meraux,LA,70075,0.99,-89.9222324,29.9358333
Walgreens,1801 St Charles Ave,New Orleans,LA,70130,1.0,-90.0781029,29.936178
Ciolino Drugs,7335 Jefferson Hwy,Harahan,LA,70123,0.99,-90.2023816,29.9367126
Crescent City Pharmacy,2240 Simon Bolivar Ave,New Orleans,LA,70113,0.96,-90.0859945,29.9387045
General Meyer Pharmacy,3510 General Meyer Ave,New Orleans,LA,70114,0.96,-90.0198899,29.9395214
Walgreens,4400 S Claiborne Ave,New Orleans,LA,70125,1.0,-90.1038818,29.9398488
Healthy Solutions Pharmacy & Medical Supplies,600 E Judge Perez Dr,Chalmette,LA,70043,0.96,-89.958568,29.9404145
CVS Pharmacy,4401 S Claiborne Ave,New Orleans,LA,70125,1.0,-90.1042502,29.9405033
Walgreens,100 W Judge Perez Dr,Chalmette,LA,70043,1.0,-89.964496,29.9424485
CVS Pharmacy,2600 Paris Rd,Chalmette,LA,70043,1.0,-89.9639803,29.9431113
Med-Pro Pharmacy,2600 S Claiborne Ave,New Orleans,LA,70125,0.96,-90.09285,29.9431419
Walgreens,718 S Carrollton Ave,New Orleans,LA,70118,1.0,-90.1332969,29.9446001
Mumfrey's Pharmacy,1021 W Judge Perez Dr,Chalmette,LA,70043,0.95,-89.9707614,29.9453749
Mumfrey's Pharmacy,1021 W Judge Perez Dr,Chalmette,LA,70043,0.96,-89.9706774,29.945501
Crescent City Apothecary,8138 Oak St,New Orleans,LA,70118,0.96,-90.1305954,29.9479575
BioScrip Infusion Services,5401 Jefferson Hwy,New Orleans,LA,70123,0.99,-90.1833481,29.9482208
Castellon Pharmacy,8232 Oak St,New Orleans,LA,70118,0.99,-90.1314689,29.94862
Walmart Pharmacy,5110 Jefferson Hwy,New Orleans,LA,70123,0.99,-90.1801441,29.9498322
CVS Pharmacy,800 Canal St,New Orleans,LA,70112,1.0,-90.0703627,29.9535812
Walgreens Photo,801 Canal St,New Orleans,LA,70112,0.96,-90.0698286,29.9540456
Walgreens,619 Decatur St,New Orleans,LA,70130,0.98,-90.0631519,29.9564435
Walgreens,2418 S Carrollton Ave,New Orleans,LA,70118,1.0,-90.1204497,29.9564845
Walgreens,9705 Jefferson Hwy,New Orleans,LA,70123,1.0,-90.2182088,29.9580128
C & C Drugs,7540 W Judge Perez Dr,Arabi,LA,70032,0.99,-89.9927463,29.9586334
Pharmacy & Wellness - New Orleans,1514 Jefferson Hwy,Jefferson,LA,70121,0.95,-90.1446719,29.960785
Royal Pharmacy,1101 Royal St,New Orleans,LA,70116,0.97,-90.0619091,29.9613047
Best Life Pharmacy and Wellness,2657 Tulane Ave,New Orleans,LA,70119,0.96,-90.0901611,29.9617771
Ochsner Outpatient and Home Infusion Pharmacy,4115 Jefferson Hwy,New Orleans,LA,70121,0.97,-90.169265,29.961921
Ochsner Pharmacy & Wellness - Elmwood,"1221 S Clearview Parkway, Building B",Jefferson,LA,70121,0.95,-90.1849359,29.9636676
CVS Pharmacy,1801 Jefferson Hwy,New Orleans,LA,70121,1.0,-90.1477318,29.9638607
Benzer Pharmacy,2525 Canal St,New Orleans,LA,70119,1.0,-90.0853007,29.964509
Avita Pharmacy,3308 Tulane Ave,New Orleans,LA,70119,0.96,-90.0975945,29.9648456
Ochsner Specialty Pharmacy,1405 Jefferson Hwy,New Orleans,LA,70121,0.99,-90.1434475,29.9665481
Walgreens,1100 Elysian Fields Ave,New Orleans,LA,70117,0.97,-90.0576039,29.9687914
H & W Drug Store,1522 St Bernard Ave,New Orleans,LA,70116,1.0,-90.0654728,29.9721678
CVS Pharmacy,1600 Elysian Fields Ave,New Orleans,LA,70117,1.0,-90.0575266,29.974029
Walgreens,4001 Canal St,New Orleans,LA,70119,1.0,-90.0998237,29.9746155
DBS Pharmacy,3735 Airline Dr,Metairie,LA,70001,1.0,-90.1659696,29.9753234
Broad Avenue Pharmacy,1400 N Broad Ave,New Orleans,LA,70119,0.99,-90.0777877,29.9762742
Walgreens,1826 N Broad St,New Orleans,LA,70119,1.0,-90.0718736,29.9824628
Walgreens,909 David Dr,Metairie,LA,70003,1.0,-90.2127018,29.9838575
East Jefferson Medical Pharmacy,1301 Williams Blvd,Kenner,LA,70062,0.96,-90.2437845,29.984882
Majoria Drugs Metairie Road,1805 Metairie Ave,Metairie,LA,70005,0.99,-90.1441715,29.9860341
Walgreens,800 Metairie Rd,Metairie,LA,70005,1.0,-90.1314052,29.9876158
CVS Pharmacy,2105 Cleary Ave,Metairie,LA,70001,1.0,-90.1710051,29.9936457
Genoa Healthcare,3610 S Service Rd W,Metairie,LA,70001,0.99,-90.1633393,29.9972049
CVS Pharmacy,2242 Williams Blvd,Kenner,LA,70062,1.0,-90.2406453,29.9973279
St. Thomas Community Health Center,3943 St Bernard Ave,New Orleans,LA,70122,0.96,-90.0788036,29.9976514
Walgreens,3216 Gentilly Blvd,New Orleans,LA,70122,1.0,-90.0588954,29.9996162
C & S Family Pharmacy,1300 Veterans Memorial Blvd,Metairie,LA,70005,0.96,-90.1374408,30.0016039
Walmart,615 Veterans Blvd,Metairie,LA,70005,1.0,-90.129076,30.001871
Vital Care Infusion Services,3926 Barron St,Metairie,LA,70002,0.96,-90.1732751,30.0022099
CVS Pharmacy,1401 Veterans Blvd,Metairie,LA,70005,1.0,-90.1383164,30.002225
Sisters Pharmacy,2916 David Dr,Metairie,LA,70003,0.96,-90.2201791,30.0024257
Walgreens,1717 Veterans Memorial Blvd,Metairie,LA,70005,0.94,-90.141962,30.002553
Nola Discount Pharmacy Number 2,1107 Veterans Blvd,Metairie,LA,70005,0.99,-90.1354612,30.0026238
EPIC Pharmacy,2121 Veterans Memorial Blvd,Metairie,LA,70002,0.96,-90.1467755,30.0029832
Hospital Drug Store,2716 Piedmont St,Kenner,LA,70062,0.96,-90.2713079,30.0032161
Walgreens,4200 Chef Menteur Hwy,New Orleans,LA,70126,0.99,-90.0395202,30.0037401
CVS Pharmacy,4500 Veterans Memorial Blvd,Metairie,LA,70006,1.0,-90.1845568,30.0038145
Walgreens,760 Harrison Ave,New Orleans,LA,70124,1.0,-90.1065502,30.0040407
Winn-Dixie,4600 Chef Menteur Hwy,New Orleans,LA,70126,0.95,-90.03523,30.00496
Patio Drugs,5208 Veterans Memorial Blvd,Metairie,LA,70006,0.99,-90.197765,30.0053477
CVS Pharmacy,5300 Veterans Memorial Blvd,Metairie,LA,70003,0.96,-90.2000704,30.0054498
Rodriguez Family Pharmacy,2401 Veterans Memorial Blvd,Kenner,LA,70062,0.96,-90.2349148,30.0056471
Walgreens,7101 Veterans Memorial Blvd,Metairie,LA,70003,1.0,-90.2195668,30.0057115
Walgreens,4607 Veterans Memorial Blvd,Metairie,LA,70006,1.0,-90.1868805,30.0058515
Cedar Halal Market and Pharmacy,5029 Veterans Memorial Blvd,Metairie,LA,70006,0.96,-90.1963423,30.0068078
Kenner Discount Pharmacy,3108 Loyola Dr,Kenner,LA,70065,0.99,-90.2659234,30.0106541
A-1 Pharmacy,3501 Severn Ave,Metairie,LA,70002,1.0,-90.1583818,30.01273
Chateau Drugs and Gifts,3544 W Esplanade Ave S,Metairie,LA,70002,0.99,-90.1628769,30.014378
Nola Discount Pharmacy,4305 Clearview Pkwy,Metairie,LA,70006,1.0,-90.1875385,30.0156933
CVS Pharmacy,4950 W Esplanade Ave,Metairie,LA,70006,1.0,-90.1984496,30.016493
Vinnie's Pharmacy,5004 W Esplanade Ave,Metairie,LA,70006,0.98,-90.1988521,30.0165346
CVS Pharmacy,1401 W Esplanade Ave,Kenner,LA,70065,0.96,-90.2481203,30.0168099
Walgreens,4545 W Esplanade Ave,Metairie,LA,70006,0.95,-90.18764,30.016923
St. Bernard Drugs,10200 Chef Menteur Hwy,New Orleans,LA,70127,1.0,-89.9664813,30.0185769
Comeaux Pharmacy,2305 W Esplanade Ave,Kenner,LA,70065,0.96,-90.2339519,30.0185895
Ochsner Pharmacy & Wellness - Lake Terrace,1532 Allen Toussaint Blvd.,New Orleans,LA,70122,0.97,-90.0759514,30.0201438
Charbonnet Family Pharmacy,7211 Regent St,New Orleans,LA,70124,0.96,-90.1150003,30.0203365
Walgreens,821 W Esplanade Ave,Kenner,LA,70065,1.0,-90.256699,30.0205255
Walgreens,101 Allen Toussaint Blvd,New Orleans,LA,70124,1.0,-90.1127073,30.0212234
CVS Pharmacy,820 W Esplanade Ave,Kenner,LA,70065,1.0,-90.2565198,30.0216444
People's Pharmacy,7701 Dwyer Rd,New Orleans,LA,70126,0.96,-89.9992424,30.022439
Walgreens,6201 Elysian Fields Ave,New Orleans,LA,70122,1.0,-90.0606255,30.0224545
Walgreens,220 W Esplanade Ave,Kenner,LA,70065,1.0,-90.2698803,30.0234895
Pharmacy & Wellness - Ochsner Kenner,200 W Esplanade Ave 106,Kenner,LA,70065,0.95,-90.2712036,30.0246414
All Saints Pharmacy,2124 38th St,Kenner,LA,70065,1.0,-90.2374525,30.0252531
Walmart Pharmacy,300 W Esplanade Ave,Kenner,LA,70065,1.0,-90.2688182,30.0255997
Professional Service Pharmacy,7313 Downman Rd,New Orleans,LA,70126,0.96,-90.0245029,30.0266821
Walgreens,5702 Crowder Blvd,New Orleans,LA,70127,1.0,-89.9930668,30.0277387
Walgreens,4100 Williams Blvd,Kenner,LA,70065,0.95,-90.237889,30.031227
Michoud Pharmacy,4646 Michoud Blvd,New Orleans,LA,70129,0.96,-89.9286439,30.0320138
H & W Drug Store,7240 Crowder Blvd,New Orleans,LA,70127,0.98,-89.9966691,30.0347929
Tien Pharmacy,4623 Alcee Fortier Blvd,New Orleans,LA,70129,0.96,-89.9115478,30.0371528
Walgreens,11297 Lake Forest Blvd,New Orleans,LA,70128,1.0,-89.9560054,30.0386845
Walgreens,4142 Pontchartrain Dr,Slidell,LA,70458,1.0,-89.7933168,30.2473299
CVS Pharmacy,1305 Gause Blvd,Slidell,LA,70458,0.92,-89.7651115,30.2841999
Ochsner Pharmacy & Wellness,1051 Gause Blvd,Slidell,LA,70458,0.96,-89.7691072,30.2843543
Alfonso Pharmacy,1203 Robert Blvd,Slidell,LA,70458,0.96,-89.7712871,30.2854625
Family Drug Mart,140 Gause Blvd,Slidell,LA,70458,0.96,-89.7780805,30.2860207
CVS Pharmacy,2103 Gause Blvd E,Slidell,LA,70461,1.0,-89.735937,30.2862245
Rite Aid,2090 Gause Blvd E,Slidell,LA,70461,0.95,-89.7366,30.2867
Family Drug Mart,2230 Gause Blvd E,Slidell,LA,70461,0.96,-89.7308486,30.2886943
The Medicine Shoppe Pharmacy,999 Robert Blvd,Slidell,LA,70458,0.96,-89.7700008,30.2908028
Finnan's Family Pharmacy,3044 Gause Blvd E,Slidell,LA,70461,1.0,-89.7212036,30.2915441
Walgreens,100 N Military Rd,Slidell,LA,70461,1.0,-89.7194418,30.2921423
Walgreens,2180 Gause Blvd W,Slidell,LA,70460,1.0,-89.8246184,30.3025714
CVS Pharmacy,800 Brownswitch Rd,Slidell,LA,70458,1.0,-89.7469002,30.3108266
Lacombe Family Pharmacy,28079 Highway 190,Lacombe,LA,70445,1.0,-89.940605,30.3126912
Waveland Pharmacy,112 Auderer Blvd,Waveland,MS,39576,1.0,-89.394706,30.2990422
Walgreens,348 Highway 90,Waveland,MS,39576,0.95,-89.378495,30.307088
Davis Drugs,118 Davis Ave,Pass Christian,MS,39571,0.96,-89.2420542,30.3167744
MidTown Pharmacy & Gifts,620 Blue Meadow Rd,Bay St Louis,MS,39520,0.99,-89.3481522,30.3185187
Walgreens,120 W Railroad St,Long Beach,MS,39560,1.0,-89.1524728,30.3510222
The Corner Drugstore,5101 Beatline Rd,Long Beach,MS,39560,0.96,-89.1873959,30.3612355
Long Beach Pharmacy,5107 Beatline Rd Ste 100,Long Beach,MS,39560,0.95,-89.187362,30.361875
Sartin's Vital Care,1311 Broad Ave,Gulfport,MS,39501,0.99,-89.1172331,30.3662334
Sartin's Discount Drugs,4300 15th St,Gulfport,MS,39501,1.0,-89.1128651,30.3695001
Diamond Leaf Medical Dispensary,445 Yacht Club Rd,Diamondhead,MS,39525,0.96,-89.3764991,30.3696651
Bayou Lacombe Pharmacy,27431 Highway 190,Lacombe,LA,70445,0.96,-89.9466957,30.3151673
Family Drug Mart,64109 Highway 1090,Pearl River,LA,70452,0.96,-89.7482158,30.3585614
Walgreens,2050 Florida St,Mandeville,LA,70448,1.0,-90.0629955,30.3636576
Miley Meds Pharmacy,64288 Highway 41,Pearl River,LA,70452,0.98,-89.7558243,30.3643999
Mandeville Pharmacy,1655 Hwy 190,Mandeville,LA,70448,0.96,-90.0748571,30.3713909
Winn-Dixie,619 N Causeway Blvd,Mandeville,LA,70448,0.95,-90.0911,30.37462
Walgreens,2880 Highway 190,Mandeville,LA,70471,1.0,-90.0807212,30.3877856
CVS Beauty,2915 Highway 190,Mandeville,LA,70471,0.96,-90.0803851,30.3892971
C & C Drugs,2803 Highway 59,Mandeville,LA,70471,0.96,-90.0462705,30.3898574
CVS Pharmacy,3450 Highway 190,Mandeville,LA,70471,0.99,-90.0849644,30.3903288
Gulf Coast Sav-Rex,1965 Market St,Pascagoula,MS,39567,0.98,-88.5486816,30.3552782
Rx Express Pharmacy,2952 Market St,Pascagoula,MS,39567,0.96,-88.5477413,30.3638547
CVS Pharmacy,3657 Market St,Pascagoula,MS,39567,1.0,-88.5490945,30.3702608
CVS Beauty,3657 Market St,Pascagoula,MS,39567,0.96,-88.5490907,30.3702684
Walgreens,3800 Market St,Pascagoula,MS,39567,1.0,-88.5481292,30.3713222
Medical Arts Pharmacy,4105 Hospital St,Pascagoula,MS,39581,0.99,-88.5351422,30.3753809
Gautier Burnham Drugs,2525 Highway 90,Gautier,MS,39553,0.96,-88.6500633,30.3901244
Walgreens,2601 Highway 90,Gautier,MS,39553,0.96,-88.6522141,30.3909454
Burnham Drugs,2525 Highway 90,Gautier,MS,39553,0.95,-88.64925,30.3913
Medi Mart Pharmacy,3737 Main St,Moss Point,MS,39563,0.96,-88.53783,30.3957032
Butler Pharmacy,1924 25th Ave,Gulfport,MS,39501,0.99,-89.0927164,30.3743922
Love's Pharmacy of Diamondhead,45000 E Aloha Dr,Diamondhead,MS,39525,0.96,-89.3717267,30.3757747
CVS Pharmacy,4422 Kalani Dr,Diamondhead,MS,39525,1.0,-89.3750399,30.376757
CVS Beauty,2424 25th Ave,Gulfport,MS,39501,0.96,-89.092056,30.3799491
Value Drug Mart,2709 25th Ave,Gulfport,MS,39501,0.96,-89.0932427,30.3831856
French Drug Co,400 E Pass Rd,Gulfport,MS,39507,0.99,-89.0441141,30.3942922
Medical Arts Pharmacy & Hearing Aid Center,120 Caillavet St,Biloxi,MS,39530,0.96,-88.892288,30.3950655
Walgreens,1417 E Pass Rd,Gulfport,MS,39507,1.0,-89.026172,30.398119
Winn-Dixie,1444 E Pass Rd,Gulfport,MS,39507,0.95,-89.02498,30.40028
Walgreens,2405 Pass Rd,Biloxi,MS,39531,0.95,-88.976799,30.400999
Walmart,25241 Perdido Beach Blvd Ste W,Orange Beach,AL,36561,0.95,-87.5941802,30.2692016
CVS Pharmacy,25761 Perdido Beach Blvd,Orange Beach,AL,36561,0.99,-87.5884141,30.2696172
Walgreens,25801 Perdido Beach Blvd,Orange Beach,AL,36561,1.0,-87.5854178,30.2703996
CVS Pharmacy,13430 Innerarity Point Rd,Pensacola,FL,32507,1.0,-87.4247767,30.3191748
Gulf Breeze Apothecary and Pharmacy,1177 Gulf Breeze Pkwy,Gulf Breeze,FL,32561,0.97,-87.1568245,30.3581081
CVS Pharmacy,2950 S Blue Angel Pkwy,Pensacola,FL,32506,1.0,-87.3574658,30.3629543
CVS Pharmacy,225 Gulf Breeze Pkwy,Gulf Breeze,FL,32561,0.97,-87.171067,30.3658055
CVS Pharmacy,3359 Gulf Breeze Pkwy,Gulf Breeze,FL,32563,1.0,-87.0834213,30.3868449
CVS Pharmacy,44 Gulf Beach Hwy,Pensacola,FL,32507,1.0,-87.2792597,30.3880513
Walgreens,1459 Tiger Park Ln,Gulf Breeze,FL,32563,0.95,-87.0628854,30.3899554
Walgreens,1421 Gulf Shores Pkwy,Gulf Shores,AL,36542,1.0,-87.6892146,30.2638621
Gulf Shores Family Pharmacy,251 Clubhouse Dr,Gulf Shores,AL,36542,0.99,-87.6909619,30.2707174
Island Drug and Gifts,3645 Gulf Shores Pkwy,Gulf Shores,AL,36542,0.99,-87.6838101,30.2963613
Publix Pharmacy,160 Cotton Creek Dr,Gulf Shores,AL,36542,0.98,-87.6815308,30.298671
CVS Pharmacy,1300 S McKenzie St,Foley,AL,36535,1.0,-87.6840172,30.3917944
Magnolia Springs Pharmacy,12547 County Road 49,Magnolia Springs,AL,36535,0.96,-87.7682391,30.4072811
Foley Pharmacy,703 N McKenzie St,Foley,AL,36535,0.99,-87.6841661,30.4128216
Pure Life Pharmacy,1518 N McKenzie St,Foley,AL,36535,0.96,-87.6822118,30.4248107
QRC Pharmacy,14965 State Highway 59,Foley,AL,36535,0.99,-87.6836877,30.44309
CVS Pharmacy,51 S Greeno Rd,Fairhope,AL,36532,0.97,-87.8848354,30.5226465
Emerald Coast Compounding Pharmacy,1719 S County Highway 393,Santa Rosa Beach,FL,32459,0.96,-86.2297887,30.3497395
SoWal Health & Drug,9375 Emerald Coast Pkwy,Miramar Beach,FL,32550,0.97,-86.3319471,30.3775122
Mack Bayou Pharmacy,82 Mack Bayou Loop,Santa Rosa Beach,FL,32459,0.96,-86.3033772,30.3777046
Walgreens,34909 US-98,Destin,FL,32541,1.0,-86.4269521,30.3894195
Walgreens,977 Highway 98 E,Destin,FL,32541,1.0,-86.4795892,30.3896279
Publix Pharmacy at Paradise Key,4425 Commons Dr E,Destin,FL,32541,0.99,-86.43018538153324,30.3904301737471
CVS Pharmacy,853 Harbor Blvd,Destin,FL,32541,0.99,-86.481306,30.3909988
Publix Pharmacy at Shoppes at Paradise Pointe,251 Miracle Strip Pkwy SE,Fort Walton Beach,FL,32548,0.99,-86.60313594299694,30.404729414182988
CVS Pharmacy,250 E Miracle Strip Pkwy,Mary Esther,FL,32569,1.0,-86.6591261,30.4107702
WeManageMeds at Specialty Pharmacy Services,533 Eglin Pkwy,Fort Walton Beach,FL,32547,0.96,-86.5993804,30.4394059
Corry Station Satellite Pharmacy,5820 US-98,Pensacola,FL,32507,0.96,-87.2903569,30.4014581
CVS Pharmacy,8422 Navarre Pkwy,Navarre,FL,32566,1.0,-86.8710487,30.4020577
Walgreens,8220 Navarre Pkwy,Navarre,FL,32566,0.94,-86.8793037,30.4023282
Rx Express Pharmacy,8986 Ortega Park Dr,Navarre,FL,32566,1.0,-86.8564258,30.4039789
Lillian Pharmacy,34023 US Highway 98,Lillian,AL,36549,0.96,-87.4464404,30.4136963
Elberta Pharmacy,24980 State Ave,Elberta,AL,36530,0.96,-87.5985161,30.4141969
Walgreens,700 N Pace Blvd,Pensacola,FL,32505,1.0,-87.2408717,30.420195
CVS Pharmacy,811 N Fairfield Dr,Pensacola,FL,32506,0.92,-87.3179405,30.4206806
Walgreens,870 E Cervantes St,Pensacola,FL,32501,1.0,-87.207568,30.4233367
Fricks Pharmacy,921 Dr Martin L King Jr Dr,Pensacola,FL,32501,0.96,-87.2125834,30.4239758
Community Health Northwest Florida,1400 N Palafox St,Pensacola,FL,32501,0.96,-87.2180743,30.4272764
CVS Pharmacy,1101 Scenic Hwy,Pensacola,FL,32503,1.0,-87.1757596,30.4320765
Walgreens,4497 Mobile Hwy,Pensacola,FL,32506,1.0,-87.2760182,30.433569
East Hill Pharmacy,2899 N 12th Ave,Pensacola,FL,32503,1.0,-87.207365,30.4435475
Publix Pharmacy at Bellview Plaza,5998 Mobile Hwy,Pensacola,FL,32526,0.98,-87.2985259,30.4599511
CVS Beauty,6025 Mobile Hwy,Pensacola,FL,32526,0.96,-87.3022083,30.46196
Walgreens,85 Beverly Pkwy,Pensacola,FL,32505,1.0,-87.2428181,30.466027
CVS Pharmacy,5301 N Palafox St,Pensacola,FL,32505,1.0,-87.2429133,30.467036
Publix Pharmacy,5055 N 9th Ave,Pensacola,FL,32504,0.95,-87.2145227,30.4726191
First City Drugs,6005 College Pkwy,Pensacola,FL,32504,0.96,-87.2140642,30.4844838
Publix Pharmacy on Eglin Pkwy,610 Eglin Pkwy NE,Fort Walton Beach,FL,32547,0.98,-86.60041423007678,30.441667592520766
Winn-Dixie,798 Beal Pkwy,Fort Walton Beach,FL,32547,0.96,-86.63866969,30.44682665
Walgreens,825 N Beal Pkwy,Fort Walton Beach,FL,32547,1.0,-86.6380213,30.4490539
CVS Pharmacy,1081 N Beal Pkwy,Fort Walton Beach,FL,32547,1.0,-86.6377793,30.4556089
Eglin AFB Main Pharmacy,307 Boatner Rd,Eglin Air Force Base,FL,32542,0.96,-86.5548938,30.4616741
Eglin Satellite Pharmacy,1 Memorial Trail,Eglin Air Force Base,FL,32542,0.96,-86.5317382,30.4658959
Walgreens,4582 E Highway 20,Niceville,FL,32578,0.96,-86.4131943,30.4814672
Walgreens,4582 E Highway 20,Niceville,FL,32578,0.99,-86.412925,30.481526
CVS Pharmacy,4562 E Highway 20,Niceville,FL,32578,0.97,-86.4163407,30.484096
Publix Pharmacy at The Crossing,1520 John Sims Pkwy E,Niceville,FL,32578,0.99,-86.44944526991969,30.514710415793925
Walgreens,6314 N 9th Ave,Pensacola,FL,32504,0.98,-87.1960904,30.4883161
Everwell Specialty Pharmacy,6506 N Davis Hwy,Pensacola,FL,32504,1.0,-87.2230375,30.492167
